hubspot_id,role,region,monthly_target,monthly_lead_target,monthly_fee,quarterly_fee,above_quarterly_target_fee,start_date,end_date,compensation_value,reports_to_lead
31178809,,US,,,,,,2018-04-01,2022-01-01,,
31642090,,US,,,,,,2018-04-01,2022-01-01,,
31685532,,US,,,,,,2018-04-01,2021-03-01,,
34129810,,EU,,,,,,2019-05-01,2022-01-01,,
35743097,,US,,,,,,2019-03-18,2022-01-01,,
35743143,,US,,,,,,2019-03-18,2022-01-01,,
35743145,,US,,,,,,2019-03-18,2022-01-01,,
36529733,,EU,,,,,,2019-05-01,2021-04-01,,
37664898,,EU,,,,,,2020-01-02,2022-01-01,,
38751756,,US,,,,,,2019-02-09,2022-01-01,,
38751762,,EU,,,,,,2019-09-01,2022-01-01,,
39048447,,EU,,,,,,2019-09-01,2022-01-01,,
39656942,,EU,,,,,,2019-10-01,2021-08-01,,
41968815,,US,,,,,,2020-06-01,2022-01-01,,
42993095,,EU,,,,,,2019-10-01,2022-01-01,,
46478931,,EU,,,,,,2020-10-15,2022-01-01,,
46478937,,EU,,,,,,2020-10-15,2022-01-01,,
48086187,,EU,,,,,,2020-12-15,2022-01-01,,
49313420,,EU,,,,,,2020-11-01,2022-01-01,,
56156212,,EU,,,,,,2021-01-01,2022-01-01,,
56156566,,EU,,,,,,2021-11-01,2022-01-01,,
57117148,,US,,,,,,2021-01-01,2022-01-01,,
58496480,,EU,,,,,,2021-01-02,2022-01-01,,
58932699,,US,,,,,,2021-02-01,2021-08-01,,
62897538,,US,,,,,,2021-01-03,2022-01-01,,
62897828,,EU,,,,,,2021-01-09,2022-01-01,,
62899373,,US,,,,,,2021-01-03,2022-01-01,,
71349286,,EU,,,,,,2021-10-25,2022-01-01,,
79105973,,US,,,,,,2021-05-17,2022-01-01,,
89217865,,US,,,,,,2021-07-19,2022-01-01,,
93786485,,US,,,,,,2021-08-01,2022-01-01,,
102679210,,EU,,,,,,2021-09-01,2022-01-01,,
109909012,,US,,,,,,2021-04-10,2022-01-01,,
117031747,,US,,,,,,2021-01-11,2022-01-01,,
125493427,,EU,,,,,,2021-06-12,2022-01-01,,
125494360,,EU,,,,,,2021-06-12,2022-01-01,,
125494395,,EU,,,,,,2021-06-12,2022-01-01,,
144522661,director,EU,2284684,731099,0.000,0.000,0.000,2023-01-01,2023-02-01,0,144522661
144522661,director,EU,2475596,792191,0.000,0.000,0.000,2023-02-01,2023-03-01,0,144522661
144522661,director,EU,2742978,877753,0.000,0.000,0.000,2023-03-01,2023-04-01,0,144522661
144522661,director,EU,2686744,859758,0.000,0.000,0.000,2023-04-01,2023-05-01,0,144522661
144522661,director,EU,2855705,913825,0.000,0.000,0.000,2023-05-01,2023-06-01,0,144522661
144522661,director,EU,2971269,950806,0.000,0.000,0.000,2023-06-01,2023-07-01,0,144522661
144522661,director,EU,3017878,965721,0.000,0.000,0.000,2023-07-01,2023-08-01,0,144522661
144522661,director,EU,3006002,961921,0.000,0.000,0.000,2023-08-01,2023-09-01,0,144522661
144522661,director,EU,3227381,,0.000,0.000,0.000,2023-09-01,2023-10-01,0,144522661
144522661,director,EU,3689880,,0.000,0.000,0.000,2023-10-01,2023-11-01,0,144522661
144522661,director,EU,3690629,,0.000,0.000,0.000,2023-11-01,2023-12-01,0,144522661
144522661,director,EU,3585299,,0.000,0.000,0.000,2023-12-01,2024-01-01,0,144522661
144522661,director,EU,"$1,570,000.00",,0.000,0.000,0.000,2022-01-01,2022-02-01,0,144522661
144522661,director,EU,"$1,670,000.00",,0.000,0.000,0.000,2022-02-01,2022-03-01,0,144522661
144522661,director,EU,"$1,820,000.00",,0.000,0.000,0.000,2022-03-01,2022-04-01,0,144522661
144522661,director,EU,"$1,885,000.00",,0.000,0.000,0.000,2022-04-01,2022-05-01,0,144522661
144522661,director,EU,"$2,095,000.00",,0.000,0.000,0.000,2022-05-01,2022-06-01,0,144522661
144522661,director,EU,"$2,290,000.00",,0.000,0.000,0.000,2022-06-01,2022-07-01,0,144522661
144522661,director,EU,"$2,510,000.00",,0.000,0.000,0.000,2022-07-01,2022-08-01,0,144522661
144522661,director,EU,"$2,730,000.00",,0.000,0.000,0.000,2022-08-01,2022-09-01,0,144522661
144522661,director,EU,"$2,920,000.00",,0.000,0.000,0.000,2022-09-01,2022-10-01,0,144522661
144522661,director,EU,"$3,080,000.00",,0.000,0.000,0.000,2022-10-01,2022-11-01,0,144522661
144522661,director,EU,"$3,210,000.00",,0.000,0.000,0.000,2022-11-01,2022-12-01,0,144522661
144522661,director,EU,"$3,270,000.00",,0.000,0.000,0.000,2022-12-01,2023-01-01,0,144522661
46478931,inside,EU,80000,,0.010,NULL,NULL,2022-01-01,2022-10-01,0,37664898
46478937,inside,EU,80000,,0.010,NULL,NULL,2022-01-01,2022-04-01,0,56156566
56156212,inside,EU,80000,,0.010,NULL,NULL,2022-01-01,2023-01-01,0,56156566
71349286,inside,EU,80000,,0.010,NULL,NULL,2022-01-01,2023-01-01,0,37664898
125493427,inside,EU,80000,,0.010,NULL,NULL,2023-01-01,2024-01-01,0,48086187
125493427,inside,EU,16000,,0.010,NULL,NULL,2022-01-01,2022-02-01,0,39048447
125493427,inside,EU,32000,,0.010,NULL,NULL,2022-02-01,2022-03-01,200,39048447
125493427,inside,EU,48000,,0.010,NULL,NULL,2022-03-01,2022-04-01,100,39048447
125493427,inside,EU,64000,,0.010,NULL,NULL,2022-04-01,2023-01-01,0,39048447
144524900,inside,EU,0,,0.000,0.000,0.000,2022-02-01,2022-03-01,0,56156566
144524900,inside,EU,5000,,0.000,0.000,0.000,2022-03-01,2022-04-01,0,56156566
144524900,inside,EU,10000,,0.000,0.000,0.000,2022-04-01,2022-05-01,0,56156566
144524900,inside,EU,15000,,0.000,0.000,0.000,2022-05-01,2022-06-01,0,56156566
144524900,inside,EU,20000,,0.000,0.000,0.000,2022-06-01,2022-08-01,0,56156566
144524900,inside,EU,30000,,0.010,0.000,0.000,2022-08-01,2022-09-01,1099,56156566
144524900,inside,EU,30000,,0.010,0.000,0.000,2022-09-01,2022-10-01,759,56156566
144524900,inside,EU,30000,,0.010,0.000,0.000,2022-10-01,2022-11-01,418,56156566
144524900,inside,EU,30000,,0.010,0.000,0.000,2022-11-01,2022-12-01,78,56156566
144524900,inside,EU,30000,,0.010,0.000,0.000,2022-12-01,2023-01-01,0,56156566
144525717,inside,EU,0,,0.010,NULL,NULL,2022-02-01,2022-03-01,400,39048447
144525717,inside,EU,10000,,0.010,NULL,NULL,2022-03-01,2022-04-01,300,39048447
144525717,inside,EU,20000,,0.010,NULL,NULL,2022-04-01,2022-05-01,200,39048447
144525717,inside,EU,30000,,0.010,NULL,NULL,2022-05-01,2022-06-01,100,39048447
144525717,inside,EU,30000,,0.010,NULL,NULL,2022-06-01,2023-01-01,0,39048447
189817118,inside,EU,0,,0.010,NULL,NULL,2022-06-01,2022-07-01,600,37664898
189817118,inside,EU,20000,,0.010,NULL,NULL,2022-07-01,2022-08-01,450,37664898
189817118,inside,EU,40000,,0.010,NULL,NULL,2022-08-01,2022-09-01,300,37664898
189817118,inside,EU,60000,,0.010,NULL,NULL,2022-09-01,2022-10-01,150,37664898
189817118,inside,EU,80000,,0.010,NULL,NULL,2022-10-01,2022-11-01,0,37664898
189817118,inside,EU,100000,,0.010,NULL,NULL,2022-11-01,2023-01-01,0,37664898
236651920,inside,EU,0,,0.010,NULL,NULL,2022-10-01,2022-11-01,825,56156566
236651920,inside,EU,7500,,0.010,NULL,NULL,2022-11-01,2022-12-01,668,56156566
236651920,inside,EU,15000,,0.010,NULL,NULL,2022-12-01,2023-01-01,510,56156566
254032799,inside,EU,0,,0.010,NULL,NULL,2022-11-01,2022-12-01,825,37664898
254032799,inside,EU,7500,,0.010,NULL,NULL,2022-12-01,2023-01-01,668,37664898
274937426,inside,EU,15000,,0.010,NULL,NULL,2023-01-01,2023-02-01,450,37664898
274937426,inside,EU,0,,0.010,NULL,NULL,2022-12-01,2023-01-01,600,37664898
319906346,inside,EU,0,,0.010,NULL,NULL,2023-07-01,2023-08-01,600,110419885
319906346,inside,EU,20000,,0.010,NULL,NULL,2023-08-01,2023-09-01,450,110419885
319906346,inside,EU,40000,,0.010,NULL,NULL,2023-09-01,2023-10-01,300,110419885
319906346,inside,EU,60000,,0.010,NULL,NULL,2023-10-01,2023-11-01,150,110419885
319906346,inside,EU,80000,,0.010,NULL,NULL,2023-11-01,2023-12-01,0,110419885
319906346,inside,EU,100000,,0.010,NULL,NULL,2023-12-01,2024-01-01,0,110419885
395854630,inside,EU,0,,0.010,NULL,NULL,2023-05-01,2023-06-01,750,189817118
395854630,inside,EU,20000,,0.010,NULL,NULL,2023-06-01,2023-07-01,600,189817118
395854630,inside,EU,40000,,0.010,NULL,NULL,2023-07-01,2023-08-01,450,189817118
395854630,inside,EU,60000,,0.010,NULL,NULL,2023-08-01,2023-09-01,300,189817118
395854630,inside,EU,80000,,0.010,NULL,NULL,2023-09-01,2023-10-01,150,189817118
426302479,inside,EU,0,,0.010,NULL,NULL,2023-06-01,2023-07-01,750,189817119
426302479,inside,EU,20000,,0.010,NULL,NULL,2023-07-01,2023-08-01,600,189817119
426302479,inside,EU,40000,,0.010,NULL,NULL,2023-08-01,2023-09-01,450,189817119
426302479,inside,EU,60000,,0.010,NULL,NULL,2023-09-01,2023-10-01,300,189817119
426302479,inside,EU,80000,,0.010,NULL,NULL,2023-10-01,2023-11-01,150,189817119
487361796,inside,EU,0,,0.010,NULL,NULL,2023-08-01,2023-09-01,750,48086187
487361796,inside,EU,20000,,0.010,NULL,NULL,2023-09-01,2023-10-01,600,48086187
487361796,inside,EU,40000,,0.010,NULL,NULL,2023-10-01,2023-11-01,450,48086187
487361796,inside,EU,60000,,0.010,NULL,NULL,2023-11-01,2023-12-01,300,48086187
487361796,inside,EU,80000,,0.010,NULL,NULL,2023-12-01,2024-01-01,150,48086187
557974129,inside,EU,0,,0.010,NULL,NULL,2023-10-01,2023-11-01,750,189817119
557974129,inside,EU,20000,,0.010,NULL,NULL,2023-11-01,2023-12-01,600,189817119
557974129,inside,EU,40000,,0.010,NULL,NULL,2023-12-01,2024-01-01,450,189817119
342585922,intern,EU,0,,0.010,NULL,NULL,2023-03-01,2023-09-01,0,48086187
456297354,intern,EU,0,,0.010,NULL,NULL,2023-07-01,2024-01-01,0,189817118
487361797,intern,EU,0,,0.010,NULL,NULL,2023-08-01,2024-02-01,0,189817118
527016571,intern,EU,0,,0.010,NULL,NULL,2023-09-01,2024-03-01,0,189817119
319946843,outside,EU,0,,0.010,NULL,NULL,2023-02-01,2023-03-01,750,189817118
319946843,outside,EU,10000,,0.010,NULL,NULL,2023-03-01,2023-04-01,593,189817118
319946843,outside,EU,20000,,0.010,NULL,NULL,2023-04-01,2023-05-01,435,189817118
319946843,outside,EU,30000,,0.010,NULL,NULL,2023-05-01,2023-11-01,188,189817118
319946843,outside,EU,60000,,0.010,NULL,NULL,2023-11-01,2023-12-01,0,189817118
319946843,outside,EU,60000,,0.010,NULL,NULL,2023-12-01,2024-01-01,0,189817118
342585922,outside,EU,5000,,0.010,NULL,NULL,2023-09-01,2023-10-01,0,48086187
342585922,outside,EU,10000,,0.010,NULL,NULL,2023-10-01,2023-11-01,0,48086187
342585922,outside,EU,15000,,0.010,NULL,NULL,2023-11-01,2024-01-01,0,48086187
342590586,outside,EU,0,,0.010,NULL,NULL,2023-03-01,2023-04-01,750,189817119
342590586,outside,EU,10000,,0.010,NULL,NULL,2023-04-01,2023-05-01,675,189817119
342590586,outside,EU,20000,,0.010,NULL,NULL,2023-05-01,2023-06-01,585,189817119
342590586,outside,EU,40000,,0.010,NULL,NULL,2023-06-01,2023-07-01,296,189817119
342590586,outside,EU,60000,,0.010,NULL,NULL,2023-07-01,2024-01-01,0,189817119
426302479,outside,EU,60000,,0.010,NULL,NULL,2023-11-01,2024-01-01,0,189817119
456297353,outside,EU,0,,0.010,NULL,NULL,2023-07-01,2023-08-01,750,189817119
456297353,outside,EU,10000,,0.010,NULL,NULL,2023-08-01,2023-09-01,593,189817119
456297353,outside,EU,20000,,0.010,NULL,NULL,2023-09-01,2023-10-01,435,189817119
456297353,outside,EU,30000,,0.010,NULL,NULL,2023-10-01,2023-11-01,188,189817119
456297353,outside,EU,30000,,0.010,NULL,NULL,2023-11-01,2024-01-01,0,189817119
557967210,outside,EU,0,,0.010,NULL,NULL,2023-10-01,2023-11-01,750,110419885
557967210,outside,EU,10000,,0.010,NULL,NULL,2023-11-01,2023-12-01,593,110419885
557967210,outside,EU,20000,,0.010,NULL,NULL,2023-12-01,2024-01-01,435,110419885
557974130,outside,EU,0,,0.010,NULL,NULL,2023-10-01,2023-11-01,750,189817118
557974130,outside,EU,10000,,0.010,NULL,NULL,2023-11-01,2023-12-01,593,189817118
557974130,outside,EU,20000,,0.010,NULL,NULL,2023-12-01,2024-01-01,435,189817118
632005949,outside,EU,0,,0.010,NULL,NULL,2023-12-01,2024-01-01,750,110419885
144524900,outside ,EU,30000,,0.010,0.000,0.000,2023-01-01,2023-05-01,0,56156566
144525717,outside ,EU,30000,,0.010,NULL,NULL,2023-01-01,2023-04-01,0,48086187
236651920,outside ,EU,20000,,0.010,NULL,NULL,2023-01-01,2023-02-01,263,189817119
236651920,outside ,EU,30000,,0.010,NULL,NULL,2023-02-01,2023-07-01,0,189817119
254032799,outside ,EU,20000,,0.010,NULL,NULL,2023-01-01,2023-02-01,510,110419885
254032799,outside ,EU,30000,,0.010,NULL,NULL,2023-02-01,2023-03-01,263,110419885
254032799,outside ,EU,30000,,0.010,NULL,NULL,2023-03-01,2023-06-01,0,110419885
319946842,outside ,EU,0,,0.010,NULL,NULL,2023-02-01,2023-03-01,750,48086187
319946842,outside ,EU,10000,,0.010,NULL,NULL,2023-03-01,2023-04-01,593,48086187
319946842,outside ,EU,20000,,0.010,NULL,NULL,2023-04-01,2023-05-01,435,48086187
319946842,outside ,EU,30000,,0.010,NULL,NULL,2023-05-01,2023-06-01,188,48086187
319946842,outside ,EU,30000,,0.010,NULL,NULL,2023-06-01,2024-01-01,0,48086187
34129810,strategic,EU,165000,,0.010,0.010,0.020,2022-01-01,2022-03-01,0,144522661
37664898,strategic,EU,125000,,0.010,0.010,0.020,2022-01-01,2022-02-01,0,37664898
37664898,strategic,EU,125000,,0.010,0.010,0.020,2022-02-01,2022-03-01,0,37664898
37664898,strategic,EU,125000,,0.010,0.010,0.020,2022-03-01,2022-04-01,0,37664898
37664898,strategic,EU,125000,,0.010,0.010,0.020,2022-04-01,2022-05-01,0,37664898
37664898,strategic,EU,125000,,0.010,0.010,0.020,2022-05-01,2022-06-01,0,37664898
37664898,strategic,EU,125000,,0.010,0.010,0.020,2022-06-01,2022-07-01,0,37664898
38751762,strategic,EU,165000,,0.010,0.010,0.020,2022-01-01,2022-03-01,0,56156566
42993095,strategic,EU,165000,,0.010,0.010,0.020,2022-01-01,2023-01-01,0,37664898
46478931,strategic,EU,135000,,0.010,0.010,0.020,2023-01-01,2023-07-01,0,189817118
46478931,strategic,EU,175000,,0.010,0.010,0.020,2023-07-01,2024-01-01,0,189817118
46478931,strategic,EU,60000,,0.010,0.010,0.020,2022-10-01,2022-11-01,488,37664898
46478931,strategic,EU,60000,,0.010,0.010,0.020,2022-11-01,2022-12-01,488,37664898
46478931,strategic,EU,80000,,0.010,0.010,0.020,2022-12-01,2023-01-01,338,37664898
48086187,strategic,EU,175000,,0.010,0.010,0.020,2023-01-01,2023-09-01,0,48086187
48086187,strategic,EU,125000,,0.010,0.010,0.020,2022-01-01,2022-09-01,0,39048447
48086187,strategic,EU,165000,,0.010,0.010,0.020,2022-09-01,2023-01-01,0,39048447
58496480,strategic,EU,175000,,0.010,NULL,NULL,2023-01-01,2023-08-01,0,37664898
58496480,strategic,EU,165000,,NULL,0.010,0.020,2022-01-01,2022-07-01,0,37664898
58496480,strategic,EU,165000,,0.010,NULL,NULL,2022-07-01,2023-01-01,0,37664898
62897828,strategic,EU,125000,,0.010,0.010,0.020,2023-01-01,2023-02-01,0,189817119
62897828,strategic,EU,135000,,0.010,0.010,0.020,2023-02-01,2023-07-01,0,189817119
62897828,strategic,EU,150000,,0.010,0.010,0.020,2023-07-01,2023-08-01,0,189817119
62897828,strategic,EU,175000,,0.010,0.010,0.020,2023-08-01,2024-01-01,0,189817119
62897828,strategic,EU,0,,0.010,0.010,0.020,2022-04-01,2022-05-01,900,56156566
62897828,strategic,EU,15000,,0.010,0.010,0.020,2022-05-01,2022-06-01,788,56156566
62897828,strategic,EU,30000,,0.010,0.010,0.020,2022-06-01,2022-07-01,675,56156566
62897828,strategic,EU,45000,,0.010,0.010,0.020,2022-07-01,2022-08-01,563,56156566
62897828,strategic,EU,60000,,0.010,0.010,0.020,2022-08-01,2022-09-01,450,56156566
62897828,strategic,EU,75000,,0.010,0.010,0.020,2022-09-01,2022-10-01,338,56156566
62897828,strategic,EU,90000,,0.010,0.010,0.020,2022-10-01,2022-11-01,225,56156566
62897828,strategic,EU,105000,,0.010,0.010,0.020,2022-11-01,2022-12-01,113,56156566
62897828,strategic,EU,120000,,0.010,0.010,0.020,2022-12-01,2023-01-01,0,56156566
62897828,strategic,EU,125000,,0.010,0.010,0.020,2023-01-01,2023-01-01,0,56156566
71349286,strategic,EU,60000,,0.010,0.010,0.020,2023-01-01,2023-02-01,0,189817118
71349286,strategic,EU,80000,,0.010,0.010,0.020,2023-02-01,2023-03-01,0,189817118
71349286,strategic,EU,100000,,0.010,0.010,0.020,2023-03-01,2023-04-01,0,189817118
71349286,strategic,EU,120000,,0.010,0.010,0.020,2023-04-01,2023-05-01,0,189817118
71349286,strategic,EU,135000,,0.010,0.010,0.020,2023-05-01,2023-10-01,0,189817118
71349286,strategic,EU,175000,,0.010,0.010,0.020,2023-10-01,2024-01-01,0,189817118
102679210,strategic,EU,80000,,0.005,0.010,0.020,2022-01-01,2022-02-01,0,144522661
102679210,strategic,EU,100000,,0.005,0.010,0.020,2022-02-01,2022-03-01,0,144522661
102679210,strategic,EU,120000,,0.005,0.010,0.020,2022-03-01,2022-04-01,0,144522661
102679210,strategic,EU,140000,,0.005,0.010,0.020,2022-04-01,2022-05-01,0,144522661
110419885,strategic,EU,175000,,0.010,0.010,0.020,2023-01-01,2023-09-01,0,110419885
110419885,strategic,EU,0,,0.010,0.010,0.020,2022-04-01,2022-05-01,1275,37664898
110419885,strategic,EU,20000,,0.010,0.010,0.020,2022-05-01,2022-06-01,1125,37664898
110419885,strategic,EU,40000,,0.010,0.010,0.020,2022-06-01,2022-07-01,975,37664898
110419885,strategic,EU,60000,,0.010,0.010,0.020,2022-07-01,2022-08-01,825,37664898
110419885,strategic,EU,80000,,0.010,0.010,0.020,2022-08-01,2022-09-01,675,37664898
110419885,strategic,EU,100000,,0.010,0.010,0.020,2022-09-01,2022-10-01,525,37664898
110419885,strategic,EU,120000,,0.010,0.010,0.020,2022-10-01,2022-11-01,375,37664898
110419885,strategic,EU,140000,,0.010,0.010,0.020,2022-11-01,2022-12-01,225,37664898
110419885,strategic,EU,160000,,0.010,0.010,0.020,2022-12-01,2023-01-01,75,37664898
110419885,strategic,EU,165000,,0.010,0.010,0.020,2023-01-01,2023-01-01,0,37664898
125494360,strategic,EU,175000,,0.010,0.010,0.020,2023-01-01,2024-01-01,0,48086187
125494360,strategic,EU,20000,,0.010,0.010,0.020,2022-01-01,2022-02-01,975,39048447
125494360,strategic,EU,40000,,0.010,0.010,0.020,2022-02-01,2022-03-01,825,39048447
125494360,strategic,EU,60000,,0.010,0.010,0.020,2022-03-01,2022-04-01,675,39048447
125494360,strategic,EU,80000,,0.010,0.010,0.020,2022-04-01,2022-05-01,525,39048447
125494360,strategic,EU,100000,,0.010,0.010,0.020,2022-05-01,2022-06-01,375,39048447
125494360,strategic,EU,120000,,0.010,0.010,0.020,2022-06-01,2022-07-01,225,39048447
125494360,strategic,EU,140000,,0.010,0.010,0.020,2022-07-01,2022-08-01,75,39048447
125494360,strategic,EU,160000,,0.010,0.010,0.020,2022-08-01,2022-09-01,0,39048447
125494360,strategic,EU,165000,,0.010,0.010,0.020,2022-09-01,2023-01-01,0,39048447
125494395,strategic,EU,175000,,0.010,0.010,0.020,2023-01-01,2024-01-01,0,48086187
125494395,strategic,EU,20000,,0.010,0.010,0.020,2022-01-01,2022-02-01,975,39048447
125494395,strategic,EU,40000,,0.010,0.010,0.020,2022-02-01,2022-03-01,825,39048447
125494395,strategic,EU,60000,,0.010,0.010,0.020,2022-03-01,2022-04-01,675,39048447
125494395,strategic,EU,80000,,0.010,0.010,0.020,2022-04-01,2022-05-01,525,39048447
125494395,strategic,EU,100000,,0.010,0.010,0.020,2022-05-01,2022-06-01,375,39048447
125494395,strategic,EU,120000,,0.010,0.010,0.020,2022-06-01,2022-07-01,225,39048447
125494395,strategic,EU,140000,,0.010,0.010,0.020,2022-07-01,2022-08-01,75,39048447
125494395,strategic,EU,160000,,0.010,0.010,0.020,2022-08-01,2022-09-01,0,39048447
125494395,strategic,EU,165000,,0.010,0.010,0.020,2022-09-01,2023-01-01,0,39048447
136300053,strategic,EU,175000,,0.010,0.010,0.020,2023-01-01,2024-01-01,0,48086187
136300053,strategic,EU,0,,0.010,0.010,0.020,2022-01-01,2022-02-01,1125,39048447
136300053,strategic,EU,20000,,0.010,0.010,0.020,2022-02-01,2022-03-01,975,39048447
136300053,strategic,EU,40000,,0.010,0.010,0.020,2022-03-01,2022-04-01,825,39048447
136300053,strategic,EU,60000,,0.010,0.010,0.020,2022-04-01,2022-05-01,675,39048447
136300053,strategic,EU,80000,,0.010,0.010,0.020,2022-05-01,2022-06-01,525,39048447
136300053,strategic,EU,100000,,0.010,0.010,0.020,2022-06-01,2022-07-01,375,39048447
136300053,strategic,EU,120000,,0.010,0.010,0.020,2022-07-01,2022-08-01,225,39048447
136300053,strategic,EU,140000,,0.010,0.010,0.020,2022-08-01,2022-09-01,75,39048447
136300053,strategic,EU,160000,,0.010,0.010,0.020,2022-09-01,2022-10-01,0,39048447
136300053,strategic,EU,165000,,0.010,0.010,0.020,2022-10-01,2023-01-01,0,39048447
144524900,strategic,EU,30000,,0.010,0.010,0.020,2023-05-01,2023-06-01,788,56156566
144524900,strategic,EU,60000,,0.010,0.010,0.020,2023-06-01,2023-07-01,563,56156566
144524900,strategic,EU,90000,,0.010,0.010,0.020,2023-07-01,2023-08-01,338,56156566
144524900,strategic,EU,120000,,0.010,0.010,0.020,2023-08-01,2023-09-01,0,56156566
144525717,strategic,EU,40000,,0.010,0.010,0.020,2023-04-01,2023-05-01,0,48086187
144525717,strategic,EU,60000,,0.010,0.010,0.020,2023-05-01,2023-06-01,0,48086187
144525717,strategic,EU,80000,,0.010,0.010,0.020,2023-06-01,2023-07-01,0,48086187
144525717,strategic,EU,100000,,0.010,0.010,0.020,2023-07-01,2023-08-01,0,48086187
144525717,strategic,EU,120000,,0.010,0.010,0.020,2023-08-01,2023-09-01,0,48086187
144525717,strategic,EU,135000,,0.010,0.010,0.020,2023-09-01,2024-01-01,0,48086187
155643290,strategic,EU,135000,,0.010,0.010,0.020,2023-01-01,2023-05-01,0,56156566
155643290,strategic,EU,0,,0.010,0.010,0.020,2022-03-01,2022-04-01,900,56156566
155643290,strategic,EU,15000,,0.010,0.010,0.020,2022-04-01,2022-05-01,788,56156566
155643290,strategic,EU,30000,,0.010,0.010,0.020,2022-05-01,2022-06-01,675,56156566
155643290,strategic,EU,45000,,0.010,0.010,0.020,2022-06-01,2022-07-01,563,56156566
155643290,strategic,EU,60000,,0.010,0.010,0.020,2022-07-01,2022-08-01,450,56156566
155643290,strategic,EU,75000,,0.010,0.010,0.020,2022-08-01,2022-09-01,338,56156566
155643290,strategic,EU,90000,,0.010,0.010,0.020,2022-09-01,2022-10-01,225,56156566
155643290,strategic,EU,105000,,0.010,0.010,0.020,2022-10-01,2022-11-01,113,56156566
155643290,strategic,EU,120000,,0.010,0.010,0.020,2022-11-01,2022-12-01,0,56156566
155643290,strategic,EU,125000,,0.010,0.010,0.020,2022-12-01,2023-01-01,0,56156566
178810125,strategic,EU,120000,,0.010,0.010,0.020,2023-01-01,2023-02-01,0,189817119
178810125,strategic,EU,125000,,0.010,0.010,0.020,2023-02-01,2023-03-01,0,189817119
178810125,strategic,EU,135000,,0.010,0.010,0.020,2023-03-01,2024-01-01,0,189817119
178810125,strategic,EU,0,,0.010,0.010,0.020,2022-05-01,2022-06-01,900,56156566
178810125,strategic,EU,15000,,0.010,0.010,0.020,2022-06-01,2022-07-01,788,56156566
178810125,strategic,EU,30000,,0.010,0.010,0.020,2022-07-01,2022-08-01,675,56156566
178810125,strategic,EU,45000,,0.010,0.010,0.020,2022-08-01,2022-09-01,563,56156566
178810125,strategic,EU,60000,,0.010,0.010,0.020,2022-09-01,2022-10-01,450,56156566
178810125,strategic,EU,75000,,0.010,0.010,0.020,2022-10-01,2022-11-01,338,56156566
178810125,strategic,EU,90000,,0.010,0.010,0.020,2022-11-01,2022-12-01,225,56156566
178810125,strategic,EU,105000,,0.010,0.010,0.020,2022-12-01,2023-01-01,113,56156566
189817118,strategic,EU,60000,,0.010,0.010,0.020,2023-01-01,2023-02-01,0,189817118
189817118,strategic,EU,80000,,0.010,0.010,0.020,2023-02-01,2023-03-01,0,189817118
189817118,strategic,EU,100000,,0.010,0.010,0.020,2023-03-01,2023-04-01,0,189817118
189817118,strategic,EU,120000,,0.010,0.010,0.020,2023-04-01,2023-05-01,0,189817118
189817118,strategic,EU,135000,,0.010,0.010,0.020,2023-05-01,2023-09-01,0,189817118
189817119,strategic,EU,140000,,0.010,0.010,0.020,2023-01-01,2023-02-01,225,189817119
189817119,strategic,EU,160000,,0.010,0.010,0.020,2023-02-01,2023-03-01,75,189817119
189817119,strategic,EU,175000,,0.010,0.010,0.020,2023-03-01,2023-09-01,0,189817119
189817119,strategic,EU,0,,0.010,0.010,0.020,2022-06-01,2022-07-01,1275,56156566
189817119,strategic,EU,20000,,0.010,0.010,0.020,2022-07-01,2022-08-01,1125,56156566
189817119,strategic,EU,40000,,0.010,0.010,0.020,2022-08-01,2022-09-01,975,56156566
189817119,strategic,EU,60000,,0.010,0.010,0.020,2022-09-01,2022-10-01,825,56156566
189817119,strategic,EU,80000,,0.010,0.010,0.020,2022-10-01,2022-11-01,675,56156566
189817119,strategic,EU,100000,,0.010,0.010,0.020,2022-11-01,2022-12-01,525,56156566
189817119,strategic,EU,120000,,0.010,0.010,0.020,2022-12-01,2023-01-01,375,56156566
200400021,strategic,EU,100000,,0.010,0.010,0.020,2023-01-01,2023-02-01,225,56156566
200400021,strategic,EU,0,,0.010,0.010,0.020,2022-07-01,2022-08-01,900,56156566
200400021,strategic,EU,15000,,0.010,0.010,0.020,2022-08-01,2022-09-01,788,56156566
200400021,strategic,EU,30000,,0.010,0.010,0.020,2022-09-01,2022-10-01,675,56156566
200400021,strategic,EU,45000,,0.010,0.010,0.020,2022-10-01,2022-11-01,563,56156566
200400021,strategic,EU,60000,,0.010,0.010,0.020,2022-11-01,2022-12-01,450,56156566
200400021,strategic,EU,75000,,0.010,0.010,0.020,2022-12-01,2023-01-01,338,56156566
209256714,strategic,EU,100000,,0.010,0.010,0.020,2023-01-01,2023-02-01,525,110419885
209256714,strategic,EU,120000,,0.010,0.010,0.020,2023-02-01,2023-03-01,375,110419885
209256714,strategic,EU,140000,,0.010,0.010,0.020,2023-03-01,2023-04-01,225,110419885
209256714,strategic,EU,160000,,0.010,0.010,0.020,2023-04-01,2023-05-01,75,110419885
209256714,strategic,EU,175000,,0.010,0.010,0.020,2023-05-01,2024-01-01,0,110419885
209256714,strategic,EU,0,,0.010,0.010,0.020,2022-08-01,2022-09-01,1275,37664898
