creator_account_id,country_iso,company_size,parent_company,Parent_Company_ID
0015A00002J7PyWQAV,CH,<10,,001i000001J6gf6
0015A00002PwpuxQAB,CH,Unknown,,
0015A00002PwzO6QAJ,FR,<10,,
0015A00002V7heFQAR,CH,<10,,
0015A00002V82GuQAJ,FR,10-100,Symbio Factory,
0015A00002VBDoBQAX,CH,<10,,
0016e00002bVIkNAAW,BE,<10,,
0016e00002bVojkAAC,CH,1000-10000,,
0016e00002f0SgdAAE,FR,<10,,
0016e00002f4GgOAAU,FR,Unknown,,
0016e00002jh3zLAAQ,CH,<10,,
0016e00002jhSyoAAE,FR,10-100,,
0016e00002jiS2RAAU,FR,10-100,Zimmer Biomet (CH),
0016e00002XPSeUAAX,FR,10-100,,
0016e00002zQkglAAC,FR,<10,,
0016e00002zRPCEAA4,FR,Unknown,,
0018X00003FHPqsQAH,FR,,,
0018X00003KLiErQAL,FR,,,
0018X00003N5jZYQAZ,FR,,Symbio Factory,
001i000001J6gmlAAB,FR,10-100,Symbio Factory,
001i000001J6madAAB,FR,<10,EVEON,
001i000001J6mRCAAZ,FR,100-500,,
001i000001J6mU1AAJ,FR,100-500,,
001i000001J6nwYAAR,CH,<10,,
001i000001J6SEiAAN,FR,10-100,,
001i000001J6UkJAAV,FR,10-100,,
001i000001J6UYjAAN,FR,<10,,
001i000001J6V7SAAV,FR,10-100,,
001i000001J6WYoAAN,CH,100-500,,
001i000001J6X3dAAF,FR,10-100,,
001i000001J6XYlAAN,CH,10-100,,
001i000001J6ZkwAAF,FR,10-100,,
001i000001J72SqAAJ,FR,100-500,,
001i000001J8bnLAAR,CH,10-100,,
001i000001KGlKlAAL,FR,10-100,,
001i000001MuJWLAA3,FR,<10,PETZL DISTRIBUTION,
001i000001MuOJBAA3,FR,<10,,
001i000001Pio2RAAR,CH,10-100,,
001i000001PitR7AAJ,FR,10-100,Acteon,
001VW000003wuhfYAA,FR,,,0018X00003MZOWI
001VW000006QxvXYAS,FR,,,
001VW00000AI3g3YAD,FR,,,
001VW00000HO4tWYAT,FR,,,
001VW00000HU3ZoYAL,FR,,,
001VW00000It9RhYAJ,FR,,,
0013100001attWzAAI,FR,<10,,
0013100001atv7mAAA,GB,Unknown,,
0013100001awaycAAA,FR,10-100,,
0013100001bxlwqAAA,FR,500-1000,,
0013100001cSmRxAAK,FR,10-100,,
0013100001dAG6fAAG,FR,100-500,,
0013100001elaQxAAI,FR,10-100,,
0013100001emlXrAAI,FR,Unknown,,
0013100001fqnMVAAY,FR,10-100,,
0013100001fqnOqAAI,FR,<10,,
0013100001fre6VAAQ,FR,Unknown,,
0013100001ftFBlAAM,FR,<10,,
0013100001gYnF1AAK,CH,10-100,,
0013100001hoQghAAE,BE,<10,,
0013100001jYE4vAAG,FR,<10,,
0013100001ksRI6AAM,FR,Unknown,,
0013100001lbnl8AAA,FR,<10,,
0013100001lbo45AAA,FR,10-100,,
0013100001mGd0KAAS,FR,100-500,,
0013100001mHsdVAAS,FR,10-100,,
0013100001mHTEYAA4,FR,Unknown,,
0013100001mJehbAAC,FR,<10,,
0013100001nkkSmAAI,FR,<10,,
0013100001p442wAAA,FR,<10,,
0013100001qxV3nAAE,FR,<10,,
0013100001ruOJ5AAM,BE,Unknown,,
0013100001sbJH8AAM,FR,<10,,
0013100001sbYASAA2,FR,<10,,
0015A00001tu2xTQAQ,FR,<10,,
0015A00001y3NVsQAM,GB,<10,,
0015A00001y5ZKnQAM,FR,<10,,
0015A00001zQLJmQAO,FR,<10,,
0015A00001zR5k2QAC,CH,<10,,
0015A00001zRcOjQAK,FR,10-100,,
0015A000020AHDhQAO,FR,<10,,
0015A000020dH3BQAU,FR,100-500,,
0015A000021PrpJQAS,CH,10-100,,
0015A000021Q9AUQA0,CH,Unknown,,
0015A000021RuDyQAK,FR,Unknown,,
0015A0000227mXiQAI,FR,<10,,
0015A000022xveMQAQ,CH,<10,,
0015A000023NbSjQAK,FR,<10,,
0015A000023PVytQAG,FR,<10,,
0015A000025hjnZQAQ,FR,<10,,
0015A000026UdBWQA0,FR,<10,,
0015A000026W7bLQAS,FR,Unknown,CEA Grenoble,
0015A000029m2cfQAA,FR,<10,,
0015A00002AuRhuQAF,FR,<10,,
0015A00002AuSBaQAN,FR,10-100,,
0015A00002BjCkuQAF,FR,<10,ThÈa Pharma France,
0015A00002CiYonQAF,FR,<10,,
0015A00002D52F0QAJ,FR,10-100,,
0015A00002D57B8QAJ,FR,<10,,
0015A00002D642aQAB,CH,10-100,,
0015A00002D6iyqQAB,FR,Unknown,,0013100001baGrM
0015A00002D6Oi3QAF,LU,Unknown,,
0015A00002D6PwOQAV,FR,<10,,
0015A00002D6Q3xQAF,FR,10-100,,
0015A00002D6v6AQAR,BE,10-100,,
0015A00002D71fwQAB,MC,<10,,
0015A00002D71OHQAZ,FR,Unknown,,
0015A00002D7DPIQA3,FR,Unknown,,
0015A00002J5CmgQAF,FR,<10,,
0015A00002J5txeQAB,BE,Unknown,,
0015A00002J6CCbQAN,FR,Unknown,,
0015A00002J70eCQAR,FR,<10,,
0015A00002J793nQAB,BE,<10,,
0015A00002J7ZZ9QAN,LU,Unknown,,
0015A00002Pv4q5QAB,FR,Unknown,,
0015A00002PvDo2QAF,BE,Unknown,,
0015A00002PwPnAQAV,FR,<10,,
0015A00002Px3obQAB,CH,<10,,
0015A00002V8bA7QAJ,FR,<10,,
0015A00002V90YuQAJ,CH,Unknown,,
0015A00002V9hZZQAZ,CH,<10,,
0015A00002V9igzQAB,CH,<10,,
0015A00002VAx95QAD,FR,<10,,
0016e00002aGflGAAS,FR,<10,,
0016e00002aGjClAAK,FR,<10,,
0016e00002aH0YVAA0,BE,Unknown,,
0016e00002aHCb4AAG,CH,<10,,
0016e00002aHOU0AAO,CH,Unknown,,
0016e00002bWF0tAAG,FR,<10,,
0016e00002bXVv1AAG,FR,<10,,
0016e00002f1EqLAAU,CH,Unknown,,
0016e00002f4GtnAAE,FR,Unknown,,
0016e00002f4JiZAAU,CH,<10,,
0016e00002jgjFcAAI,CH,Unknown,,
0016e00002jgJu9AAE,FR,Unknown,,
0016e00002jhl13AAA,FR,<10,,
0016e00002jiKqaAAE,FR,Unknown,,
0016e00002jjOoSAAU,SE,Unknown,,
0016e00002stjX7AAI,FR,10-100,,
0016e00002sw8k7AAA,CH,Unknown,,
0016e00002swFFGAA2,CH,Unknown,,
0016e00002swMAfAAM,CH,<10,,
0016e00002XNdp2AAD,FR,Unknown,,
0016e00002XPuDMAA1,FR,10-100,,
0016e00002XPVy6AAH,CH,500-1000,,
0016e00002zOhvjAAC,FR,100-500,,
0016e00002zQ8GMAA0,FR,Unknown,,
0016e00002zQXnbAAG,LU,Unknown,,
0016e000033mDVjAAM,CH,<10,,001i000001J6rQS
0018X000030xoFxQAI,FR,10-100,,
0018X000030zuHxQAI,CH,<10,,
0018X000031eVilQAE,FR,<10,,
0018X000032dL4MQAU,FR,10-100,,
0018X000033bPJKQA2,FR,Unknown,,
0018X000035haewQAA,FR,<10,,
0018X000035jbdPQAQ,FR,<10,,
0018X000035MAddQAG,FR,<10,,
0018X0000373nIyQAI,FR,<10,,
0018X000038BtnnQAC,FR,Unknown,,
0018X000038CmcgQAC,FR,Unknown,,
0018X000038DbLZQA0,CH,<10,,
0018X000039hljSQAQ,FR,,,
0018X00003AUaS3QAL,FR,,,
0018X00003AW5JsQAL,FR,,,
0018X00003AXG9aQAH,FR,,,0013100001mxJUR
0018X00003AXW4CQAX,FR,,,
0018X00003BT7qbQAD,FR,,,0013100001mI738
0018X00003BTLjkQAH,FR,,,001i000001Pir9W
0018X00003EcxilQAB,FR,,,
0018X00003EdmvDQAR,FR,,,001i000001Pipu0
0018X00003EFyLzQAL,FR,,,
0018X00003FJf3kQAD,CH,,,
0018X00003FJMdwQAH,FR,,,
0018X00003FJZ8ZQAX,BE,,,0013100001nmf2i
0018X00003FKaPUQA1,FR,,,
0018X00003FKZnaQAH,PT,,,001i000001Pisb0
0018X00003Fs4bEQAR,FR,,,0015A00002D6vxt
0018X00003GITxZQAX,FR,,,
0018X00003GKtngQAD,FR,,,
0018X00003GMNpaQAH,FR,,,
0018X00003Gnvi6QAB,FR,,,
0018X00003HEax4QAD,FR,,,
0018X00003HLz27QAD,FR,,,
0018X00003HpXbvQAF,FR,,,
0018X00003HS0wUQAT,FR,,,
0018X00003HUUuaQAH,CH,,,
0018X00003I8SVVQA3,FR,,,
0018X00003I8VP7QAN,FR,,,
0018X00003KL91aQAD,CH,,,
0018X00003MmBaZQAV,FR,,,
0018X00003MX0qcQAD,BE,,,
0018X00003N6HTJQA3,FR,,,
0018X00003N7inBQAR,FR,,,
0018X00003PayTeQAJ,FR,,,
0018X00003PFK7vQAH,FR,,,
0018X00003PZSBDQA5,FR,,,
0018X00003QCmDaQAL,FR,,,
001i000001J6a6tAAB,FR,<10,KARVER,
001i000001J6aPHAAZ,FR,100-500,,
001i000001J6aRmAAJ,FR,Unknown,,
001i000001J6ayoAAB,FR,<10,,
001i000001J6c0RAAR,FR,10-100,,
001i000001J6fwnAAB,FR,<10,,
001i000001J6gUsAAJ,CH,<10,,
001i000001J6hdiAAB,CH,<10,,
001i000001J6k4NAAR,FR,100-500,Amphenol (FR),
001i000001J6kQRAAZ,FR,Unknown,,
001i000001J6mc5AAB,CH,10-100,,
001i000001J6miNAAR,FR,<10,Scentys,0015A000021TNud
001i000001J6QLEAA3,FR,10-100,,0015A000020Yvhi
001i000001J6T0fAAF,FR,10-100,,
001i000001J6THfAAN,FR,10-100,,
001i000001J6XbLAAV,FR,100-500,COMECA FRANCE SAS,
001i000001J6Zz4AAF,FR,<10,,
001i000001J74lWAAR,FR,<10,,
001i000001KGjfrAAD,CH,100-500,,
001i000001KHABdAAP,FR,10-100,,
001i000001LtdlfAAB,FR,100-500,,
001i000001LtLXyAAN,FR,<10,,
001i000001Luv48AAB,FR,<10,,
001i000001Mvtd4AAB,CH,<10,,
001i000001PDvP3AAL,FR,<10,,
001i000001PDvzGAAT,FR,100-500,,
001i000001PDw8tAAD,FR,10-100,,
001i000001PDx0qAAD,FR,10-100,,
001i000001PimZhAAJ,FR,10-100,,
001i000001PinBMAAZ,FR,10-100,Germitec SA,
001i000001Pio6sAAB,FR,<10,,
001i000001PioJ3AAJ,BE,100-500,,
001i000001PiozGAAR,GB,<10,,
001i000001PipKLAAZ,FR,10-100,,
001i000001PipKUAAZ,FR,<10,,
001i000001PiqnfAAB,FR,<10,,
001i000001PiqxXAAR,GB,<10,EURO PROTECTION SURVEILLANCE (EPS),
001i000001PirB9AAJ,FR,<10,AMVALOR (Paris),
001i000001PirinAAB,FR,500-1000,,
001i000001Pirv3AAB,FR,10-100,,
001i000001Pis1BAAR,BE,<10,,
001i000001Pisf5AAB,FR,10-100,ITW (France),
001i000001PisfPAAR,FR,10-100,,
001i000001PiskBAAR,BE,10-100,,001i000001Pimxa
001i000001PisksAAB,FR,10-100,,
001i000001PisMuAAJ,FR,<10,CEA Grenoble,001i000001Pipu0
001i000001PisMYAAZ,FR,<10,,
001i000001PistrAAB,FR,10-100,,
001i000001PisyfAAB,FR,<10,CEA Saclay,
001i000001PitFPAAZ,FR,1000-10000,,
001i000001PitJ0AAJ,FR,10-100,Schneider Electric FR,
001i000001PitRcAAJ,FR,10-100,,
001i000001PitRFAAZ,CH,<10,,
001i000001PitXcAAJ,FR,100-500,,
001i000001PiuMdAAJ,FR,<10,,
001i000001PjB7QAAV,GB,Unknown,,
001i000001Rax4qAAB,FR,100-500,NEXTER Group,
001i000001TwTEVAA3,FR,<10,,
001i000001VeYAnAAN,CH,<10,,
001i000001YDm5nAAD,CH,<10,,
001VW000004qws1YAA,FR,,,
001VW000005BFk1YAG,FR,,,
001VW000008aveJYAQ,BE,,,
001VW00000APCeqYAH,FR,,,
001VW00000AvPLhYAN,FR,,,
001VW00000Br4FFYAZ,FR,,,
001VW00000D4pmEYAR,FR,,,
001VW00000GguW6YAJ,FR,,,
001VW00000Gh3RGYAZ,CH,,,
001VW00000Gq0Z0YAJ,FR,,,
001VW00000HlOwnYAF,FR,,,
001VW00000HYFUIYA5,FR,,,
001VW00000IsuxMYAR,CH,,,
001VW00000J9SdOYAV,FR,,,
001VW00000JquHnYAJ,FR,,,
001VW00000JVKQwYAP,FR,,,
0013100001aGiu4AAC,FR,<10,,001VW00000HvO8g
0013100001aGltvAAC,FR,<10,,
0013100001awtEBAAY,FR,100-500,,
0013100001bx9ObAAI,FR,Unknown,,
0013100001cTwoIAAS,FR,<10,,
0013100001cUqnUAAS,BE,10-100,,
0013100001eAoJOAA0,FR,10-100,,
0013100001elGgLAAU,FR,10-100,,
0013100001enDD3AAM,FR,<10,,
0013100001fqnE7AAI,FR,<10,,0018X000039AIlj
0013100001ga4ElAAI,FR,<10,,
0013100001gbIjnAAE,GB,<10,,
0013100001gW61fAAC,FR,<10,,
0013100001hnhjLAAQ,FR,<10,,
0013100001k5utgAAA,FR,10-100,,
0013100001k6G8KAAU,CH,10-100,EPFL (Ecole Polytechnique FÈdÈrale de Lausanne),
0013100001k6TwFAAU,FR,10-100,,
0013100001kc3dCAAQ,FR,10-100,,
0013100001kVGvxAAG,FR,100-500,,
0013100001mGzEIAA0,FR,10-100,,
0013100001mHKkeAAG,FR,100-500,,
0013100001mHppoAAC,GB,10-100,,
0013100001mHtXnAAK,CH,10-100,,
0013100001mxifgAAA,FR,<10,,
0013100001mxXKgAAM,GB,10-100,,
0013100001mznJBAAY,FR,<10,,
0013100001nlPmjAAE,FR,<10,,
0013100001p5bn9AAA,FR,<10,,
0015A00001t5MALQA2,FR,Unknown,,
0015A00001tuANlQAM,GB,<10,,
0015A00001tvzMcQAI,FR,10-100,,
0015A00001tw8TQQAY,FR,<10,,
0015A00001uWCu6QAG,GB,Unknown,,
0015A00001uYZFIQA4,FR,10-100,,
0015A00001wxJQZQA2,GB,10-100,,
0015A00001y4LfVQAU,CH,Unknown,,
0015A00001yeHz9QAE,CH,10-100,,
0015A00001yx8HBQAY,FR,<10,,
0015A00001yxYKvQAM,CH,10-100,,
0015A00001zNvsQQAS,FR,<10,,
0015A0000208zHdQAI,BE,Unknown,,
0015A0000209cfQQAQ,FR,Unknown,,
0015A000020BzHXQA0,GB,Unknown,,
0015A000020YQUMQA4,GB,Unknown,,
0015A000020YvXEQA0,GB,<10,,
0015A000020ZcHuQAK,FR,10-100,,
0015A000020ZF0QQAW,FR,10-100,,
0015A0000225kzVQAQ,FR,<10,,
0015A0000226OZqQAM,CH,Unknown,,
0015A0000226ukfQAA,FR,10-100,,
0015A00002281MYQAY,CH,Unknown,,
0015A000022WO1TQAW,FR,<10,,
0015A000022WwEkQAK,FR,<10,,
0015A000022xvFvQAI,CH,<10,,
0015A000023Q4zyQAC,FR,10-100,,
0015A000023QNwcQAG,CH,Unknown,,0018X000039AIlj
0015A000025hU8ZQAU,CH,10-100,,
0015A000026XMAyQAO,CH,<10,,
0015A000029mk40QAA,CH,<10,,
0015A00002Bi9zbQAB,FR,Unknown,,
0015A00002CmIQwQAN,CH,<10,,
0015A00002CmYBGQA3,FR,10-100,,
0015A00002D3mpuQAB,FR,10-100,,
0015A00002D3n7UQAR,FR,10-100,,
0015A00002D3wWnQAJ,LU,<10,Capsul'in Pro SA,
0015A00002D4kalQAB,FR,10-100,,
0015A00002D4rEOQAZ,CH,10-100,,
0015A00002D4UGzQAN,FR,Unknown,,
0015A00002D4Wq4QAF,FR,10-100,,
0015A00002D4xgzQAB,FR,10-100,,
0015A00002D4xp3QAB,FR,<10,,
0015A00002D5HqGQAV,CH,100-500,,
0015A00002D5PvKQAV,FR,<10,,
0015A00002D5sDkQAJ,FR,Unknown,,
0015A00002D5sMYQAZ,FR,<10,,
0015A00002D6kQiQAJ,FR,10-100,,
0015A00002D6lSCQAZ,FR,10-100,,
0015A00002D6NzCQAV,FR,10-100,,
0015A00002D6xckQAB,FR,10-100,,
0015A00002D6yk6QAB,FR,Unknown,,
0015A00002D77bXQAR,FR,10-100,,
0015A00002D7A2AQAV,FR,<10,,
0015A00002D7FcDQAV,MC,Unknown,,
0015A00002DOePEQA1,FR,Unknown,,
0015A00002DOZCMQA5,CH,<10,,
0015A00002J52rCQAR,FR,10-100,,
0015A00002J5QL5QAN,FR,<10,,
0015A00002J5UaqQAF,FR,10-100,,
0015A00002J7LKPQA3,FR,Unknown,,
0015A00002Pv7HbQAJ,FR,10-100,,
0015A00002Pv8iLQAR,FR,10-100,,
0015A00002PvHDWQA3,FR,<10,,
0015A00002Pw3iZQAR,FR,100-500,,
0015A00002PwAPHQA3,FR,10-100,Bontaz Centre,
0015A00002PwFkVQAV,FR,Unknown,,
0015A00002PwGhpQAF,FR,10-100,ADI COMPOSITES MEDICAL,
0015A00002PwrBaQAJ,FR,Unknown,,
0015A00002PxHCQQA3,FR,<10,,
0015A00002PyKCbQAN,FR,100-500,,
0015A00002V7s8HQAR,FR,10-100,,
0015A00002V7smmQAB,FR,10-100,,
0015A00002V8HvmQAF,FR,Unknown,,
0015A00002V8NC6QAN,FR,<10,,
0015A00002V9m77QAB,FR,10-100,,
0015A00002V9s2gQAB,FR,<10,,
0015A00002VBQxHQAX,CH,500-1000,,
0016e00002aH8pSAAS,FR,Unknown,,
0016e00002aH9tXAAS,CH,<10,,0013100001mI738
0016e00002aHSu8AAG,FR,<10,,
0016e00002aHT5hAAG,FR,<10,,
0016e00002bVFjkAAG,FR,<10,,001i000001Pl5AB
0016e00002bVNzsAAG,FR,<10,,001i000001Pistk
0016e00002bVoXdAAK,FR,10-100,,
0016e00002bXoSaAAK,FR,<10,,
0016e00002bXvjMAAS,FR,<10,,
0016e00002f0iJoAAI,FR,<10,,
0016e00002f0ooDAAQ,FR,<10,,0013100001k5fBC
0016e00002f0tlXAAQ,FR,100-500,,
0016e00002jgYfLAAU,GB,Unknown,,
0016e00002jj4SNAAY,BE,Unknown,,
0016e00002jjLfHAAU,FR,<10,,
0016e00002jjLhrAAE,FR,<10,,
0016e00002jjLipAAE,FR,<10,,
0016e00002ssT5fAAE,FR,<10,,
0016e00002ssT6YAAU,FR,<10,Groupe ALCEN,
0016e00002stm7oAAA,CH,<10,,
0016e00002stVI4AAM,FR,<10,,
0016e00002suSXKAA2,FR,<10,,
0016e00002suwAYAAY,FR,<10,,
0016e00002svpm1AAA,FR,Unknown,,
0016e00002swUJfAAM,FR,<10,,
0016e00002swXH1AAM,FR,<10,,
0016e00002XMwebAAD,FR,<10,,
0016e00002XMz43AAD,FR,10-100,,
0016e00002XNKFgAAP,FR,Unknown,,
0016e00002XOXc2AAH,FR,Unknown,,
0016e00002XOY04AAH,FR,100-500,,
0016e00002XPBUSAA5,FR,10-100,,
0016e00002XPP6UAAX,FR,Unknown,,
0016e00002XQExfAAH,FR,10-100,,
0016e00002zNFQIAA4,FR,10-100,,
0016e00002zNGCzAAO,FR,Unknown,,
0016e00002zNubaAAC,FR,10-100,,
0016e00002zPYFwAAO,FR,<10,,
0016e00002zQdxCAAS,CH,<10,,
0016e000033mXVgAAM,FR,<10,,
0018X000032fUkqQAE,FR,<10,,
0018X000033ZXU8QAO,BE,10-100,,
0018X000034Wg2SQAS,FR,Unknown,,001i000001Pipu0
0018X000034ZQeuQAG,CH,Unknown,,
0018X000035jJ2HQAU,FR,<10,,
0018X000035ObeeQAC,FR,10-100,,001i000001PirGY
0018X000038B5ApQAK,FR,10-100,,
0018X000038DrPYQA0,FR,<10,,
0018X000038DRzQQAW,FR,<10,,
0018X0000397eNjQAI,FR,Unknown,Groupe ALCEN,
0018X000039fYiUQAU,FR,<10,,
0018X000039gsnvQAA,FR,<10,,
0018X000039hj4lQAA,FR,<10,,
0018X00003AUxoeQAD,FR,<10,,
0018X00003AWrPfQAL,BE,,,
0018X00003BSdSuQAL,FR,,,
0018X00003BTu9lQAD,FR,,,
0018X00003CSlt5QAD,FR,,,
0018X00003Ef2ZCQAZ,FR,,Matra Electronique,
0018X00003Ef4ClQAJ,FR,,,
0018X00003EGBDKQA5,FR,,,
0018X00003FIGu6QAH,FR,,,
0018X00003Fov7VQAR,FR,,,
0018X00003FowKNQAZ,FR,,,
0018X00003FrBXWQA3,CH,,,
0018X00003GIHsnQAH,FR,,,
0018X00003GM6QNQA1,FR,,,
0018X00003HV7rmQAD,FR,,,
0018X00003IbNhwQAF,FR,,,
0018X00003JpsURQAZ,FR,,,
0018X00003JqtTiQAJ,FR,,,
0018X00003Ma0BMQAZ,FR,,,
0018X00003MkdxyQAB,FR,,,
0018X00003PawTNQAZ,FR,,,
001i000001AlgfYAAR,FR,100-500,,
001i000001J6ajgAAB,FR,10-100,,
001i000001J6bepAAB,CH,1000-10000,ETH-Bereich,
001i000001J6bk9AAB,FR,<10,,
001i000001J6foGAAR,CH,10-100,,
001i000001J6fpNAAR,FR,10-100,,001i000001PipVg
001i000001J6gfaAAB,FR,10-100,,
001i000001J6h5YAAR,FR,10-100,,
001i000001J6h6HAAR,FR,10-100,,
001i000001J6hEkAAJ,FR,500-1000,,
001i000001J6inmAAB,CH,<10,EPFL (Ecole Polytechnique FÈdÈrale de Lausanne),
001i000001J6jkNAAR,FR,<10,,
001i000001J6jXsAAJ,FR,100-500,,
001i000001J6kkWAAR,FR,10-100,Ariane Group,
001i000001J6mdmAAB,FR,10-100,,0013100001bv8i9
001i000001J6mI5AAJ,FR,10-100,,
001i000001J6mJrAAJ,FR,100-500,,
001i000001J6mMqAAJ,FR,<10,,
001i000001J6mP1AAJ,CH,<10,,
001i000001J6mRgAAJ,GB,<10,,
001i000001J6oo0AAB,FR,10-100,,
001i000001J6PhXAAV,FR,100-500,MBDA France,
001i000001J6PxVAAV,FR,10-100,,
001i000001J6RExAAN,BE,10-100,,
001i000001J6S1pAAF,FR,10-100,,
001i000001J6sYDAAZ,FR,<10,,
001i000001J6t8JAAR,FR,10-100,,
001i000001J6TMuAAN,FR,10-100,,
001i000001J6TOlAAN,FR,10-100,,
001i000001J6UoGAAV,FR,10-100,,
001i000001J6vkIAAR,FR,100-500,,
001i000001J6VUHAA3,FR,100-500,,
001i000001J6w6WAAR,FR,10-100,INGENICO Terminals SAS,
001i000001J6Xb6AAF,FR,10-100,,
001i000001J6XT7AAN,FR,100-500,,
001i000001J6Y46AAF,FR,10-100,,
001i000001LuokeAAB,FR,10-100,Kongsberg Actuation Systems Ltd,
001i000001PBjKEAA1,FR,10-100,,
001i000001PDud1AAD,FR,10-100,,
001i000001PDvmCAAT,FR,100-500,Groupe LACROIX,
001i000001PDwKBAA1,GB,100-500,,
001i000001PDyArAAL,FR,10-100,,
001i000001Pims4AAB,CH,<10,,
001i000001PimzSAAR,LU,<10,,
001i000001Pin22AAB,GB,<10,,
001i000001PioFBAAZ,FR,<10,,
001i000001PiogvAAB,CH,<10,EPFL (Ecole Polytechnique FÈdÈrale de Lausanne),
001i000001PiouOAAR,GB,<10,,
001i000001PipPmAAJ,CH,10-100,,
001i000001Pir4AAAR,CH,<10,Lecureux,
001i000001PirE6AAJ,FR,100-500,,
001i000001PirfvAAB,GB,<10,,
001i000001PirFXAAZ,FR,100-500,,
001i000001PirncAAB,FR,<10,WILO SE France,
001i000001Pirv2AAB,FR,100-500,,
001i000001PirypAAB,FR,100-500,ABB France (Chassieu),
001i000001Pis9CAAR,BE,10-100,,
001i000001PisvmAAB,FR,500-1000,,
001i000001PitVVAAZ,FR,500-1000,,
001i000001Pj6s7AAB,FR,<10,,
001i000001Pj7fJAAR,FR,10-100,,
001i000001Pj8HBAAZ,FR,<10,,
001i000001Pj9jeAAB,FR,10-100,Groupe ALCEN,
001i000001Pj9R1AAJ,FR,100-500,,0013100001fqNS0
001i000001PjBJHAA3,FR,100-500,,
001i000001RaErkAAF,FR,10-100,,
001i000001TycNNAAZ,FR,10-100,,
001i000001UjX7nAAF,GB,Unknown,,
001i000001UjZzJAAV,FR,10-100,,
001VW0000040Px2YAE,FR,,,
001VW000004HoPVYA0,FR,,,
001VW000004qR1tYAE,FR,,,
001VW000004xjDKYAY,FR,,,
001VW000005gELSYA2,FR,,,
001VW000007MBjzYAG,FR,,,
0015A00002Pvud3QAB,DK,<10,,
001VW00000CICILYA5,FR,,,
001VW00000F81cbYAB,FR,,,
001VW00000G9GUDYA3,FR,,Sorbonne UniversitÈ,
001VW00000GJLFoYAP,FR,,,
001VW00000It9bRYAR,FR,,,
001VW00000JJz85YAD,FR,,,
001VW00000Kh30lYAB,FR,,,
001VW00000L9BtJYAV,BE,,,
0013100001a5XZOAA2,FR,<10,,
0013100001aF1bPAAS,GB,<10,,
0013100001aG3wJAAS,FR,<10,MFP Michelin,
0013100001aucqjAAA,FR,10-100,,
0013100001awa3JAAQ,FR,1000-10000,,
0013100001awbAOAAY,FR,<10,,
0013100001awblAAAQ,FR,<10,,
0013100001awnKiAAI,FR,10-100,,
0013100001baFiWAAU,BE,10-100,,
0013100001baQDLAA2,BE,<10,,
0013100001bvKfgAAE,FR,<10,,
0013100001bvvO6AAI,FR,<10,,
0013100001bwAxNAAU,FR,10-100,,
0013100001bZUozAAG,FR,<10,,
0013100001cTjZgAAK,CH,<10,,
0013100001cTvnDAAS,GB,<10,,
0013100001cTvtVAAS,BE,<10,,
0013100001cTXhvAAG,CH,10-100,,
0013100001elI0HAAU,FR,1000-10000,CNRS (FR),
0013100001fqnT2AAI,FR,10-100,,
0013100001fqr96AAA,FR,10-100,,
0013100001gwkcgAAA,FR,10-100,,
0013100001gxjaDAAQ,FR,10-100,,
0013100001gy5UqAAI,FR,10-100,,001i000001J8bnQ
0013100001gYmzcAAC,CH,10-100,,
0013100001gZaDnAAK,CH,<10,,
0013100001gZahwAAC,FR,10-100,,
0013100001hoeBqAAI,FR,10-100,,
0013100001hovHmAAI,FR,<10,,
0013100001jSz4yAAC,GB,<10,,
0013100001jYFmnAAG,FR,<10,,
0013100001jYRM4AAO,FR,10-100,GE Healthcare Technology FR,
0013100001k7KyKAAU,FR,<10,,
0013100001k9Yo9AAE,FR,<10,,0015A0000228RMf
0013100001k9YxfAAE,GB,<10,,
0013100001kVHDVAA4,FR,500-1000,,
0013100001lawVcAAI,FR,<10,,
0013100001laYEUAA2,FR,Unknown,,
0013100001lcSbuAAE,FR,10-100,,
0013100001ldeT7AAI,FR,<10,,
0013100001ldGthAAE,FR,<10,,
0013100001lVmGCAA0,GB,<10,,
0013100001lWtC8AAK,CH,100-500,,
0013100001mJW93AAG,FR,100-500,,
0013100001n6cWeAAI,FR,1000-10000,CNRS (FR),
0013100001n7z68AAA,FR,<10,,
0013100001nkDaYAAU,FR,<10,,
0013100001nlaGBAAY,BE,Unknown,,
0013100001qyL10AAE,FR,10-100,Dedienne Multiplasturgy Group,
0013100001rs9M4AAI,CH,10-100,,
0013100001rsJdLAAU,FR,<10,,
0013100001sxu4CAAQ,FR,10-100,,
0013100001t0v7sAAA,FR,10-100,CNRS (FR),
0015A00001txe5TQAQ,FR,100-500,,
0015A00001uWCWsQAO,GB,<10,,
0015A00001y3TytQAE,FR,10-100,,
0015A00001y4tXgQAI,CH,Unknown,,
0015A00001yyBaQQAU,FR,<10,,
0015A0000208dHdQAI,FR,10-100,,
0015A0000208SGzQAM,FR,10-100,,
0015A000020YnI7QAK,FR,100-500,,
0015A000020YXVkQAO,GB,100-500,,
0015A000021R32WQAS,FR,<10,,
0015A000021SC04QAG,FR,Unknown,,
0015A000021SVDeQAO,FR,10-100,,
0015A0000225dFrQAI,FR,10-100,,
0015A0000227EqTQAU,FR,<10,,
0015A000022uaT8QAI,FR,10-100,,
0015A000023PxwvQAC,FR,Unknown,CNRS (FR),
0015A000023QLZVQA4,CH,Unknown,,
0015A000023QV38QAG,FR,<10,,
0015A000023QVMtQAO,CH,10-100,,
0015A000025gEODQA2,FR,10-100,,
